appid,community_id,cosine_similarity
1135260,12,0.009870531061709417
1135260,13,0.010138534918031218
22700,0,0.0
22700,1,0.0
22700,2,0.0
22700,3,0.0
22700,4,0.0
22700,5,0.0
22700,6,0.0
22700,7,0.0
22700,8,0.0
22700,9,0.0
22700,10,0.0
22700,11,0.0
22700,12,0.0
22700,13,0.0
655360,0,0.016505841694558508
655360,1,0.017937893986293436
655360,2,0.0167527762295531
655360,3,0.01740328498224407
655360,4,0.017368156043747165
655360,5,0.016900225131359553
655360,6,0.01671617965829548
655360,7,0.016969537870615278
655360,8,0.021138797260979086
655360,9,0.0
655360,10,0.0301377899645415
655360,11,0.017754950073083357
655360,12,0.017893235331264044
655360,13,0.01725415021932262
21100,0,0.003099793322341009
21100,1,0.0033687324175600366
21100,2,0.003146167571942831
21100,3,0.003268332967990498
21100,4,0.0032617357613173277
21100,5,0.0031738584422216147
21100,6,0.0031392947441704457
21100,7,0.00318687535891535
21100,8,0.0039698613257332606
21100,9,0.0
21100,10,0.005659870112107021
21100,11,0.0033343755921993227
21100,12,0.003360345532285929
21100,13,0.003240325493377118
3572870,0,0.0
3572870,1,0.007846742072890354
3572870,2,0.0
3572870,3,0.0
3572870,4,0.0
3572870,5,0.0
3572870,6,0.0
3572870,7,0.0
3572870,8,0.0
3572870,9,0.0
3572870,10,0.00605882073956009
3572870,11,0.007766715192262025
3572870,12,0.0
3572870,13,0.0
1356670,0,0.010723639881411671
1356670,1,0.005609385789634114
1356670,2,0.010694641952693476
1356670,3,0.010781239471965506
1356670,4,0.010720694140766946
1356670,5,0.010742445217075573
1356670,6,0.010941767252534297
